time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-12-23T11:52:27.000Z,63.278,-150.4842,128.3,1.3,ml,,,,0.35,ak,ak11471925,2014-12-31T22:04:08.371Z,"77km W of Cantwell, Alaska",earthquake
2014-12-23T11:50:50.880Z,37.605,-119.0155,9.93,0.39,md,20,127,0.009035,0.04,nc,nc72368806,2014-12-23T21:37:02.790Z,"6km SW of Mammoth Lakes, California",earthquake
2014-12-23T11:43:42.000Z,61.8792,-148.9772,13.3,1,ml,,,,0.58,ak,ak11471924,2014-12-31T22:04:10.144Z,"11km NW of Sutton-Alpine, Alaska",earthquake
2014-12-23T11:41:58.440Z,33.4793333,-117.0946667,14.42,0.96,ml,37,52,0.02869,0.23,ci,ci37298472,2014-12-23T22:08:04.800Z,"5km ESE of Temecula, California",earthquake
2014-12-23T11:41:23.000Z,60.007,-152.7544,95.8,1.5,ml,21,75.5999939520005,,0.5,ak,ak11476835,2014-12-31T22:03:51.702Z,"53km S of Redoubt Volcano, Alaska",earthquake
2014-12-23T11:40:02.470Z,43.9376667,-74.1666667,7.37,1.46,ml,10,64,0.05403,0.16,ld,ld60040103,2014-12-26T02:53:06.430Z,"39km SE of Tupper Lake, New York",earthquake
2014-12-23T11:37:26.000Z,60.153,-152.4986,93.8,1.6,ml,19,89.9999928000006,,0.53,ak,ak11476834,2014-12-31T22:03:50.971Z,"39km SSE of Redoubt Volcano, Alaska",earthquake
2014-12-23T11:35:40.180Z,64.5416,-17.9911,10,4.7,mb,,108,1.451,1.02,us,usc000t9cx,2014-12-23T19:38:12.444Z,"127km S of Akureyri, Iceland",earthquake
2014-12-23T11:24:26.000Z,58.0172,-137.9939,17.1,2.2,ml,8,205.199983584001,,0.43,ak,ak11476833,2014-12-31T22:03:50.250Z,"139km WSW of Gustavus, Alaska",earthquake
2014-12-23T11:23:51.000Z,59.3269,-153.0037,97.7,1.9,ml,31,93.5999925120006,,0.51,ak,ak11476832,2014-12-31T22:03:49.661Z,"83km SW of Anchor Point, Alaska",earthquake
2014-12-23T11:21:42.000Z,63.5252,-147.3395,1.6,2.2,ml,,,,0.62,ak,ak11471920,2014-12-31T22:04:09.576Z,"81km E of Cantwell, Alaska",earthquake
2014-12-23T11:10:43.000Z,60.0936,-149.1348,7.8,1.7,ml,,,,0.5,ak,ak11471918,2014-12-31T22:04:11.339Z,"16km ESE of Bear Creek, Alaska",earthquake
2014-12-23T11:01:28.000Z,59.9431,-153.1176,136.8,2,ml,35,158.399987328001,,0.53,ak,ak11476829,2014-12-31T22:03:49.018Z,"63km SSW of Redoubt Volcano, Alaska",earthquake
2014-12-23T10:56:48.000Z,60.1238,-141.3822,8.4,1.3,ml,20,161.999987040001,,0.36,ak,ak11471917,2014-12-31T22:03:24.694Z,"58km E of Cape Yakataga, Alaska",earthquake
2014-12-23T10:56:27.000Z,55.3057,-158.8752,25.5,1.8,ml,6,205.199983584001,,0.7,ak,ak11476827,2014-12-31T22:03:48.419Z,"72km NE of Chernabura Island, Alaska",earthquake
2014-12-23T10:54:37.000Z,54.5659,-160.1399,21.9,2.1,ml,5,230.399981568002,,0.29,ak,ak11476826,2014-12-31T22:03:47.810Z,"44km WSW of Chernabura Island, Alaska",earthquake
2014-12-23T10:48:27.000Z,60.4978,-152.7898,110.7,1.5,ml,22,118.799990496001,,0.56,ak,ak11476825,2014-12-31T22:04:16.984Z,"2km WNW of Redoubt Volcano, Alaska",earthquake
2014-12-23T10:33:12.010Z,36.0338333,-117.8248333,0.26,0.46,ml,10,198,0.04905,0.1,ci,ci37298464,2014-12-24T02:59:55.517Z,"42km N of Inyokern, California",earthquake
2014-12-23T10:14:34.404Z,41.8389,-119.6168,1.5543,1.48,ml,4,226.96,0.176,0.1469,nn,nn00473427,2014-12-23T12:58:20.533Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-23T10:09:43.412Z,41.8384,-119.6214,1.4715,1.72,ml,4,226.96,0.174,0.1832,nn,nn00473426,2014-12-23T12:58:10.779Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-23T09:50:50.000Z,61.4533,-151.5291,74.8,1.3,ml,30,61.1999951040004,,0.56,ak,ak11476824,2014-12-31T22:03:46.211Z,"84km W of Big Lake, Alaska",earthquake
2014-12-23T09:47:08.230Z,37.6403333,-118.9251667,8.59,0.38,md,16,82,0.02116,0.02,nc,nc72368791,2014-12-24T00:40:03.250Z,"4km ESE of Mammoth Lakes, California",earthquake
2014-12-23T09:47:03.540Z,42.1368333,-112.3153333,1.41,0.91,md,7,212,0.151,0.09,uu,uu60096472,2014-12-23T19:30:22.260Z,"8km SW of Malad City, Idaho",earthquake
2014-12-23T09:42:53.660Z,38.7476667,-122.7073333,1.81,0.67,md,20,65,0.007677,0.12,nc,nc72368786,2014-12-31T02:39:52.910Z,"5km SE of The Geysers, California",earthquake
2014-12-23T09:37:25.960Z,38.6761667,-122.8846667,8.37,1.54,md,51,50,0.08791,0.06,nc,nc72368781,2014-12-24T09:20:06.155Z,"7km N of Healdsburg, California",earthquake
2014-12-23T09:37:21.100Z,19.4157,-155.6232,3.6,0.7,Md,,108,0.01796631,0.08,hv,hv60821361,2014-12-24T02:07:30.932Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-12-23T09:28:33.410Z,33.868,-116.8298333,5.41,0.64,ml,10,193,0.1967,0.43,ci,ci37298456,2014-12-23T09:32:35.000Z,"6km SW of Cabazon, California",earthquake
2014-12-23T09:26:35.980Z,38.8106667,-122.8131667,1.16,0.15,md,20,49,0.01264,0.06,nc,nc72368771,2014-12-31T02:39:50.770Z,"6km NW of The Geysers, California",earthquake
2014-12-23T09:25:23.010Z,38.8241667,-122.7746667,1.6,0.58,md,29,59,0.007309,0.04,nc,nc72368766,2014-12-24T07:58:02.460Z,"4km W of Cobb, California",earthquake
2014-12-23T09:18:50.288Z,36.7805,-115.4248,6.6263,0.59,ml,15,197.86,0.35,0.152,nn,nn00474218,2014-12-29T19:08:07.197Z,"67km NNW of Nellis Air Force Base, Nevada",earthquake
2014-12-23T08:59:04.470Z,36.4657,3.1007,12.87,4.7,mb,,91,3.467,0.91,us,usc000t9cf,2014-12-23T12:20:18.685Z,"8km SSE of Bougara, Algeria",earthquake
2014-12-23T08:32:03.940Z,38.8381653,-122.8068314,2.44,0.43,md,12,83,0.01496,0.02,nc,nc72368761,2014-12-23T08:47:02.977Z,"7km WNW of Cobb, California",earthquake
2014-12-23T08:31:59.100Z,34.0263333,-117.0013333,17.23,0.94,ml,27,51,0.0863,0.23,ci,ci37298448,2014-12-23T22:07:00.300Z,"3km ESE of Yucaipa, California",earthquake
2014-12-23T08:20:24.340Z,33.4715,-117.0943333,14.47,2.18,ml,78,58,0.03253,0.25,ci,ci37298440,2014-12-23T22:09:13.620Z,"5km ESE of Temecula, California",earthquake
2014-12-23T08:17:51.000Z,61.2278,-147.12,2.3,1.7,ml,,,,0.66,ak,ak11471834,2014-12-31T22:04:10.725Z,"42km WNW of Valdez, Alaska",earthquake
2014-12-23T08:05:11.000Z,63.1358,-150.2456,109,1.1,ml,15,68.3999945280004,,0.57,ak,ak11471830,2014-12-31T22:03:23.974Z,"70km WSW of Cantwell, Alaska",earthquake
2014-12-23T08:00:21.690Z,36.4337,3.0183,11.43,4.9,mb,,48,3.416,0.87,us,usc000t9ca,2014-12-27T20:35:54.684Z,"11km SSE of Bouinan, Algeria",earthquake
2014-12-23T07:59:46.000Z,65.3232,-148.9306,0.2,0.6,ml,,,,0.48,ak,ak11471812,2014-12-31T22:04:12.649Z,"68km NW of Ester, Alaska",earthquake
2014-12-23T07:59:01.450Z,34.0200005,-117.2286682,17.02,3.14,ml,115,14,0.08604,0.19,ci,ci37298432,2014-12-27T08:24:24.647Z,"4km SE of Loma Linda, California",earthquake
2014-12-23T07:46:46.225Z,36.7353,-116.2759,4.4551,0.24,ml,10,184.69,0.052,0.0724,nn,nn00473412,2014-12-23T13:08:06.840Z,"47km ESE of Beatty, Nevada",earthquake
2014-12-23T07:44:15.000Z,61.5565,-140.6261,0.9,1.8,ml,,,,0.52,ak,ak11471809,2014-12-31T22:04:12.088Z,"190km WNW of Haines Junction, Canada",earthquake
2014-12-23T07:31:15.660Z,38.7910004,-122.7630005,2.2,0.88,md,15,70,0.01959,0.01,nc,nc72368731,2014-12-23T07:49:02.829Z,"1km NNW of The Geysers, California",earthquake
2014-12-23T07:26:21.071Z,40.9959,-116.3815,0,1.03,ml,7,146.83,0.005,0.1219,nn,nn00473494,2014-12-23T19:55:22.386Z,"39km NW of Carlin, Nevada",earthquake
2014-12-23T07:22:44.000Z,59.1132,-153.2353,80.6,1.9,ml,33,97.1999922240006,,0.46,ak,ak11476819,2014-12-31T22:03:44.974Z,"108km SW of Anchor Point, Alaska",earthquake
2014-12-23T07:12:18.000Z,62.2295,-152.1818,111.5,1.5,ml,21,125.999989920001,,0.34,ak,ak11476818,2014-12-31T22:03:44.220Z,"108km W of Talkeetna, Alaska",earthquake
2014-12-23T06:40:45.090Z,33.4713333,-117.0973333,14.71,1.54,ml,58,58,0.03464,0.28,ci,ci37298416,2014-12-23T22:07:05.800Z,"5km ESE of Temecula, California",earthquake
2014-12-23T06:35:03.000Z,51.7424,-176.5544,58.5,2.9,ml,12,201.599983872001,,0.49,ak,ak11471783,2014-12-31T22:04:05.776Z,"16km SSE of Adak, Alaska",earthquake
2014-12-23T06:34:37.720Z,36.5575,-121.0891667,9.13,1,md,20,64,0.04509,0.06,nc,nc72368701,2014-12-23T21:58:38.780Z,"25km NE of Soledad, California",earthquake
2014-12-23T06:32:53.900Z,19.1196,-66.3533,12,3,Md,11,284.4,0.66026173,0.23,pr,pr14357003,2014-12-23T14:35:30.288Z,"72km N of Brenas, Puerto Rico",earthquake
2014-12-23T06:31:24.200Z,19.1571,-66.3564,29,3,Md,13,270,0.69529603,0.2,pr,pr14357002,2014-12-23T14:33:53.983Z,"76km N of Brenas, Puerto Rico",earthquake
2014-12-23T06:27:09.920Z,33.503,-116.4403333,7.8,0.75,ml,15,156,0.1091,0.17,ci,ci37298408,2014-12-23T22:07:27.671Z,"21km SW of La Quinta, California",earthquake
2014-12-23T05:58:40.200Z,18.6515,-65.0845,35,2.7,Md,3,324,0.39076715,0.11,pr,pr14357004,2014-12-23T14:01:12.346Z,"37km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-12-23T05:57:00.800Z,38.8268318,-122.8551636,2.78,1.15,md,16,79,0.001513,0.05,nc,nc72368696,2014-12-23T09:29:03.491Z,"10km WNW of The Geysers, California",earthquake
2014-12-23T05:48:41.000Z,58.345,-137.9661,9.1,2.1,ml,6,226.799981856001,,0.41,ak,ak11476816,2014-12-31T22:03:43.619Z,"130km W of Gustavus, Alaska",earthquake
2014-12-23T05:31:56.180Z,38.8380013,-122.8314972,2.48,1.32,md,25,55,0.003171,0.02,nc,nc72368681,2014-12-23T10:36:05.292Z,"9km W of Cobb, California",earthquake
2014-12-23T05:25:12.000Z,64.8295,-148.7891,16,0.9,ml,,,,0.68,ak,ak11471762,2014-12-31T22:04:14.213Z,"31km NNE of North Nenana, Alaska",earthquake
2014-12-23T05:21:11.910Z,38.840168,-122.8306656,2.39,0.77,md,16,100,0.004082,0.03,nc,nc72368676,2014-12-23T05:57:06.176Z,"9km WNW of Cobb, California",earthquake
2014-12-23T05:07:14.000Z,61.6046,-141.3694,11.3,1.2,ml,,,,0.59,ak,ak11471753,2014-12-31T22:04:13.408Z,"163km E of Chitina, Alaska",earthquake
2014-12-23T05:06:40.630Z,44.932,-123.5431667,8.69,1.85,md,5,230,0.3424,0.19,uw,uw60942047,2014-12-23T07:01:57.200Z,"15km SSE of Grand Ronde, Oregon",earthquake
2014-12-23T04:56:18.600Z,19.2915,-155.2102,6.3,1.8,Md,,140.4,0.01796631,0.2,hv,hv60821206,2014-12-23T04:59:22.205Z,"15km S of Volcano, Hawaii",earthquake
2014-12-23T04:50:17.360Z,35.4693,-97.9214,4.04,2.7,mb_lg,,57,0.387,0.67,us,usc000t9c1,2014-12-23T15:12:27.018Z,"7km SSE of El Reno, Oklahoma",earthquake
2014-12-23T04:48:27.202Z,38.7693,-119.5806,8.9881,1.25,ml,3,200.15,0.288,0.0508,nn,nn00475118,2015-01-04T00:57:42.967Z,"19km SE of Gardnerville Ranchos, Nevada",earthquake
2014-12-23T04:46:08.640Z,38.8395004,-122.8310013,2.26,0.95,md,18,57,0.003619,0.03,nc,nc72368651,2014-12-23T05:33:04.988Z,"9km WNW of Cobb, California",earthquake
2014-12-23T04:44:42.870Z,38.8381653,-122.8284988,2.88,1.82,md,31,49,0.005474,0.03,nc,nc72368646,2014-12-23T08:43:04.161Z,"9km W of Cobb, California",earthquake
2014-12-23T04:44:11.720Z,38.8381653,-122.829834,2.67,1.8,md,26,53,0.004435,0.02,nc,nc72368641,2014-12-23T08:13:04.036Z,"9km W of Cobb, California",earthquake
2014-12-23T04:40:10.000Z,61.0341,-152.4593,116.7,1.7,ml,33,115.199990784001,,0.31,ak,ak11476813,2014-12-31T22:03:42.913Z,"63km NNE of Redoubt Volcano, Alaska",earthquake
2014-12-23T04:26:24.200Z,19.3028,-155.2148,8.3,1.8,Md,,104.4,0.02694946,0.12,hv,hv60821191,2014-12-23T18:47:01.709Z,"14km S of Volcano, Hawaii",earthquake
2014-12-23T04:11:21.000Z,53.9525,-166.5618,6.9,2.7,ml,22,158.399987328001,,0.65,ak,ak11471737,2014-12-31T22:04:24.435Z,"7km N of Dutch Harbor, Alaska",earthquake
2014-12-23T04:09:03.760Z,33.5963333,-116.8193333,10.16,1.2,ml,48,37,0.04113,0.26,ci,ci37298400,2014-12-23T22:09:25.140Z,"14km WNW of Anza, California",earthquake
2014-12-23T04:07:26.980Z,33.595,-116.8225,9.86,1.15,ml,48,30,0.0408,0.29,ci,ci37298392,2014-12-23T22:10:31.130Z,"14km WNW of Anza, California",earthquake
2014-12-23T04:05:00.000Z,61.3492,-150.8098,55.1,1.4,ml,,,,0.38,ak,ak11471736,2014-12-31T22:03:00.999Z,"49km WSW of Big Lake, Alaska",earthquake
2014-12-23T04:01:43.000Z,60.3577,-140.2349,0.4,1.3,ml,16,93.5999925120006,,0.53,ak,ak11476810,2014-12-31T22:03:42.250Z,"94km NNW of Yakutat, Alaska",earthquake
2014-12-23T03:57:37.000Z,51.4576,-176.6684,38,2,ml,7,266.399978688002,,0.25,ak,ak11476809,2014-12-31T22:03:41.608Z,"47km S of Adak, Alaska",earthquake
2014-12-23T03:47:20.730Z,43.7163,-71.382,8.41,1.5,ml,,151,0.161,0.21,us,usc000t9kh,2014-12-24T00:15:17.040Z,"4km SSE of Moultonborough, New Hampshire",earthquake
2014-12-23T03:47:18.340Z,38.8221664,-122.8113327,3.52,0.79,md,11,82,0.001572,0.03,nc,nc72368631,2014-12-23T04:31:02.590Z,"6km NW of The Geysers, California",earthquake
2014-12-23T03:45:15.000Z,51.7382,178.6169,96.9,2.8,ml,8,212.399983008001,,0.05,ak,ak11476808,2014-12-31T22:05:00.930Z,"24km SSE of Little Sitkin Island, Alaska",earthquake
2014-12-23T03:44:46.870Z,37.6336667,-119.0395,1.05,0.17,md,10,81,0.006978,0.05,nc,nc72368626,2014-12-23T22:56:03.781Z,"6km WSW of Mammoth Lakes, California",earthquake
2014-12-23T03:40:55.000Z,63.1015,-151.5363,12.3,1.1,ml,16,100.799991936001,,0.66,ak,ak11471731,2014-12-31T22:03:22.163Z,"113km NW of Talkeetna, Alaska",earthquake
2014-12-23T03:30:49.000Z,63.1232,-151.5425,9.7,2.2,ml,,,,0.59,ak,ak11471728,2014-12-31T22:03:00.414Z,"115km NW of Talkeetna, Alaska",earthquake
2014-12-23T03:09:06.740Z,36.7473,-97.5618,5,2.9,mb_lg,,59,0.26,0.62,us,usc000t9bb,2014-12-23T03:34:24.463Z,"16km ESE of Medford, Oklahoma",earthquake
2014-12-23T03:06:52.630Z,38.8393326,-122.8303299,2.85,0.78,md,14,69,0.004095,0.01,nc,nc72368616,2014-12-23T04:01:02.375Z,"9km WNW of Cobb, California",earthquake
2014-12-23T03:04:16.000Z,59.061,-136.6377,1.2,1.5,ml,6,172.799986176001,,0.37,ak,ak11476805,2014-12-31T22:03:40.229Z,"70km WSW of Haines, Alaska",earthquake
2014-12-23T02:55:07.800Z,33.6675,-116.732,16.41,2.02,ml,73,18,0.04602,0.25,ci,ci37298384,2014-12-23T22:24:00.746Z,"8km S of Idyllwild-Pine Cove, California",earthquake
2014-12-23T02:42:38.000Z,64.4814,-146.7033,4.9,1.3,ml,,,,0.41,ak,ak11471721,2014-12-31T22:03:02.413Z,"10km ESE of Salcha, Alaska",earthquake
2014-12-23T02:39:19.960Z,44.7538333,-110.5401667,4.67,0.56,md,6,255,0.041,0.07,uu,uu60096452,2014-12-23T19:17:30.930Z,"39km NE of Old Faithful Geyser, Wyoming",earthquake
2014-12-23T02:33:37.790Z,38.8203316,-122.7653351,3.27,0.53,md,6,128,0.01074,0.01,nc,nc72368601,2014-12-23T03:14:03.265Z,"3km W of Cobb, California",earthquake
2014-12-23T02:32:19.489Z,41.8372,-119.6177,2.9912,0.74,ml,5,227.21,0.177,0.1875,nn,nn00473363,2014-12-23T03:02:38.518Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-23T02:31:10.270Z,38.782,-122.7221667,2.53,0.29,md,14,96,0.009534,0.04,nc,nc72368596,2014-12-24T07:29:02.380Z,"3km E of The Geysers, California",earthquake
2014-12-23T02:30:35.644Z,41.8438,-119.6267,6.8704,0.52,ml,4,225.99,0.167,0.0598,nn,nn00473361,2014-12-23T02:57:26.378Z,"70km ESE of Lakeview, Oregon",earthquake
2014-12-23T02:20:06.200Z,18.9715,-65.2525,12,2.5,Md,3,320.4,0.66026173,0.09,pr,pr14357001,2014-12-23T10:22:46.448Z,"74km N of Culebra, Puerto Rico",earthquake
2014-12-23T02:16:44.000Z,19.0431,-65.2181,32,2.8,Md,3,324,0.73302527,0.25,pr,pr14357000,2014-12-23T10:19:22.321Z,"82km N of Culebra, Puerto Rico",earthquake
2014-12-23T02:14:19.550Z,56.2399,113.8907,10,4.8,mb,,50,9.38,1.23,us,usc000t9b8,2014-12-23T10:16:54.256Z,"30km ENE of Severomuysk, Russia",earthquake
2014-12-23T01:57:58.000Z,63.3693,-150.2815,119.9,1.2,ml,14,111.599991072001,,0.32,ak,ak11476803,2014-12-31T22:03:39.442Z,"66km W of Cantwell, Alaska",earthquake
2014-12-23T01:57:04.000Z,64.6487,-146.999,16.1,0.2,ml,10,122.399990208001,,0.42,ak,ak11471706,2014-12-31T22:03:21.001Z,"3km ESE of Eielson Air Force Base, Alaska",earthquake
2014-12-23T01:50:03.000Z,59.7354,-153.4327,115,2,ml,28,161.999987040001,,0.46,ak,ak11476801,2014-12-31T22:03:38.517Z,"83km E of Old Iliamna, Alaska",earthquake
2014-12-23T01:46:26.000Z,60.094,-141.1533,2.2,1.3,ml,16,133.199989344001,,0.58,ak,ak11471703,2014-12-31T22:03:19.875Z,"71km E of Cape Yakataga, Alaska",earthquake
2014-12-23T01:42:00.175Z,41.833,-119.6264,8.0552,3.54,ml,7,94.6,0.175,0.2339,nn,nn00473336,2014-12-23T04:27:26.625Z,"66km ESE of Lakeview, Oregon",earthquake
2014-12-23T01:38:03.390Z,34.1036667,-117.4733333,9.1,0.84,ml,18,116,0.1058,0.16,ci,ci37298376,2014-12-23T22:07:20.200Z,"3km WNW of Fontana, California",earthquake
2014-12-23T01:34:00.581Z,36.987,-116.3857,11.2067,1.14,ml,19,58.22,0.024,0.1254,nn,nn00473334,2014-12-23T01:50:29.143Z,"34km ENE of Beatty, Nevada",earthquake
2014-12-23T01:31:47.000Z,63.0219,-148.9808,72.4,1,ml,,,,0.39,ak,ak11471697,2014-12-31T22:03:01.682Z,"41km S of Cantwell, Alaska",earthquake
2014-12-23T01:31:22.680Z,44.4481,-114.1534,1.21,3,mb_lg,,51,0.553,1.37,us,usc000t9b1,2014-12-24T22:56:14.227Z,"8km SE of Challis, Idaho",earthquake
2014-12-23T01:21:57.800Z,47.6618,-113.6866,10.1,1.7,mc,17,129.599989632001,0.2605114,0.12,mb,mb14885578,2014-12-24T22:56:09.346Z,"33km ENE of Pablo, Montana",earthquake
2014-12-23T01:15:18.600Z,38.8436661,-122.8293304,2.61,0.56,md,13,82,0.006987,0.01,nc,nc72368576,2014-12-23T01:16:55.180Z,"9km WNW of Cobb, California",earthquake
2014-12-23T01:13:53.000Z,61.6897,-151.9881,108.5,1.6,ml,28,107.999991360001,,0.47,ak,ak11476798,2014-12-31T22:03:37.710Z,"103km W of Willow, Alaska",earthquake
2014-12-23T00:57:03.000Z,63.453,-152.9087,13.2,1,ml,10,140.399988768001,,0.69,ak,ak11476797,2014-12-31T22:03:36.894Z,"146km ENE of McGrath, Alaska",earthquake
2014-12-23T00:37:49.820Z,44.8023333,-110.5285,4.69,1.66,ml,10,143,0.085,0.13,uu,uu60096437,2014-12-23T18:46:12.690Z,"44km NNE of Old Faithful Geyser, Wyoming",earthquake
2014-12-23T00:37:22.440Z,41.8996667,-126.9885,14.14,2.82,ml,7,298,2.081,0.04,nc,nc72368571,2015-01-01T07:10:05.552Z,"219km WSW of Gold Beach, Oregon",earthquake
2014-12-23T00:30:56.750Z,38.8071671,-122.8209991,2.61,1.71,md,28,84,0.006612,0.03,nc,nc72368566,2014-12-23T04:47:05.358Z,"6km WNW of The Geysers, California",earthquake
2014-12-23T00:30:53.000Z,63.4201,-150.1265,115.9,1.9,ml,,,,0.48,ak,ak11471662,2014-12-31T22:03:03.674Z,"58km W of Cantwell, Alaska",earthquake
2014-12-23T00:26:08.000Z,54.1239,-165.9211,5.5,1.1,ml,,,,0.46,ak,ak11471660,2014-12-31T22:03:03.116Z,"9km W of Akutan, Alaska",earthquake
2014-12-23T00:20:55.700Z,36.9409,-97.6785,5.808,2.8,ml,,64,,0.59,us,usc000t9ax,2014-12-23T03:37:58.874Z,"11km SSW of Caldwell, Kansas",earthquake
2014-12-23T00:14:43.360Z,38.8426666,-122.8290024,2.71,1.66,md,32,56,0.006498,0.03,nc,nc72368561,2014-12-23T03:33:05.631Z,"9km WNW of Cobb, California",earthquake
2014-12-23T00:04:46.000Z,65.0039,-147.3452,0,1.3,ml,,,,0.51,ak,ak11471642,2014-12-31T22:03:04.241Z,"24km NNE of Badger, Alaska",earthquake
2014-12-23T00:02:59.000Z,51.6883,-175.2491,50.4,4,mb,,,,1.5,us,usc000t9ak,2014-12-31T22:03:04.821Z,"91km SW of Atka, Alaska",earthquake
2014-12-23T00:00:04.000Z,65.1023,-148.9945,1.7,0.5,ml,15,161.999987040001,,0.65,ak,ak11471640,2014-12-31T22:03:18.825Z,"54km WNW of Ester, Alaska",earthquake
2014-12-22T23:57:54.820Z,38.8245,-122.7971667,2.44,0.16,md,14,90,0.01014,0.02,nc,nc72368556,2014-12-29T20:41:03.128Z,"6km W of Cobb, California",earthquake
2014-12-22T23:55:54.000Z,53.6528,-164.9536,48.9,3.5,ml,,,,0.34,ak,ak11471628,2014-12-29T19:33:18.632Z,"76km SE of Akutan, Alaska",earthquake
2014-12-22T23:53:22.600Z,36.01,-117.813,1.69,0.39,ml,6,159,0.02766,0.09,ci,ci37298368,2014-12-23T22:50:58.794Z,"40km N of Inyokern, California",earthquake
2014-12-22T23:29:27.000Z,66.4,-148.0897,24.5,1.3,ml,,,,0.68,ak,ak11475296,2014-12-29T19:33:16.081Z,"126km W of Fort Yukon, Alaska",earthquake
2014-12-22T23:29:20.270Z,38.8354988,-122.7746658,2.84,0.8,md,8,147,0.007221,0.02,nc,nc72368551,2014-12-22T23:55:01.714Z,"4km WNW of Cobb, California",earthquake
2014-12-22T23:27:51.920Z,36.8643333,-112.9723333,21.51,2.38,ml,12,94,0.194,0.1,uu,uu60096432,2014-12-23T17:09:49.680Z,"13km S of Colorado City, Arizona",earthquake
2014-12-22T23:26:10.160Z,46.4805,-122.2596667,18,1.21,md,32,79,0.04742,0.13,uw,uw60941982,2014-12-23T03:24:59.910Z,"8km S of Morton, Washington",earthquake
2014-12-22T23:24:48.840Z,22.4758,93.152,52.11,4.4,mb,,107,3.297,0.63,us,usc000t9ae,2014-12-23T07:27:19.090Z,"19km E of Saiha, India",earthquake
2014-12-22T23:23:56.850Z,46.1413333,-122.1693333,5.37,0.12,md,8,113,0.00534,0.11,uw,uw60941977,2014-12-23T03:26:34.490Z,"33km NE of Amboy, Washington",earthquake
2014-12-22T23:22:45.460Z,46.1341667,-122.1683333,6.12,0.6,md,22,79,0.001891,0.15,uw,uw60941967,2014-12-23T03:29:42.810Z,"32km NE of Amboy, Washington",earthquake
2014-12-22T22:48:28.620Z,-7.1452,155.8914,55.98,4.8,mb,,68,4.615,1.33,us,usc000t99v,2014-12-23T06:51:06.358Z,"92km SW of Chirovanga, Solomon Islands",earthquake
2014-12-22T22:38:57.190Z,-7.3548,155.8724,57.07,5.1,mb,,33,4.532,1.04,us,usc000t99p,2014-12-23T06:41:26.685Z,"109km SW of Chirovanga, Solomon Islands",earthquake
2014-12-22T22:38:46.820Z,32.6326667,-115.7266667,4.32,1.74,ml,11,132,0.01662,0.3,ci,ci37298352,2014-12-23T22:07:51.809Z,"14km WNW of Progreso, Mexico",earthquake
2014-12-22T22:35:48.740Z,-7.3877,155.9019,59.33,5.2,mb,,34,4.491,1.13,us,usc000t99k,2014-12-23T06:38:20.157Z,"109km SW of Chirovanga, Solomon Islands",earthquake
2014-12-22T22:35:15.466Z,41.897,-119.6329,1.8042,0.69,ml,3,217.22,0.132,0.1266,nn,nn00474507,2014-12-30T22:48:45.682Z,"67km ESE of Lakeview, Oregon",earthquake
2014-12-22T22:30:23.360Z,38.1065,-114.9248,4.02,1.72,ml,11,164.48,0.934,,nn,nn00473279,2014-12-22T22:33:29.747Z,"45km WNW of Pioche, Nevada",earthquake
2014-12-22T22:29:45.030Z,36.0323333,-117.7731667,1.4,0.5,ml,13,85,0.009571,0.1,ci,ci37298344,2014-12-23T22:47:34.290Z,"42km N of Inyokern, California",earthquake
2014-12-22T22:29:41.000Z,63.365,-151.4711,8.4,1,ml,,,,0.6,ak,ak11475294,2014-12-29T19:33:14.904Z,"126km W of Cantwell, Alaska",earthquake
2014-12-22T22:16:57.480Z,33.5096667,-116.4541667,8.38,1.38,ml,40,76,0.02744,0.27,ci,ci37298336,2014-12-23T22:10:49.160Z,"20km ESE of Anza, California",earthquake
2014-12-22T22:07:33.510Z,33.5086667,-116.4601667,8.17,1.39,ml,46,56,0.03233,0.27,ci,ci37298328,2014-12-23T22:11:56.040Z,"20km ESE of Anza, California",earthquake
2014-12-22T22:07:09.200Z,44.4396,-114.1461,13.6,2.4,mc,21,79.1999936640005,0.1563069,0.17,mb,mb14359427,2014-12-24T22:56:04.828Z,"9km SE of Challis, Idaho",earthquake
2014-12-22T22:06:47.685Z,41.9113,-119.6496,5.0607,2.22,ml,5,214.36,0.115,0.1626,nn,nn00473327,2014-12-23T03:32:20.160Z,"67km ESE of Lakeview, Oregon",earthquake
2014-12-22T22:05:03.768Z,41.9112,-119.6497,5.6419,2.56,ml,5,119.9,0.115,0.1695,nn,nn00473271,2014-12-23T03:35:31.710Z,"66km ESE of Lakeview, Oregon",earthquake
2014-12-22T22:04:06.810Z,-9.2185,123.9769,117.36,4.4,mb,,77,0.605,1.28,us,usc000t99n,2014-12-23T06:06:43.674Z,"47km NNE of Naisano Dua, Indonesia",earthquake
2014-12-22T21:57:31.600Z,36.504,-99.0618,9.026,2.9,ml,,238,,1.04,us,usc000t998,2014-12-22T23:54:36.013Z,"14km ENE of Mooreland, Oklahoma",earthquake
